time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,carts_mem,carts-db_mem,cartservice_mem,catalogue_mem,catalogue-db_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,front-end_mem,frontend_mem,frontend-check_mem,orders_mem,orders-db_mem,payment_mem,paymentservice_mem,productcatalogservice_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,recommendationservice_mem,redis_mem,session-db_mem,shipping_mem,shippingservice_mem,user_mem,user-db_mem,adservice_diskio,redis_diskio,adservice_socket,carts_socket,carts-db_socket,cartservice_socket,catalogue_socket,catalogue-db_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,front-end_socket,frontend_socket,frontend-check_socket,orders_socket,orders-db_socket,payment_socket,paymentservice_socket,productcatalogservice_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,recommendationservice_socket,redis_socket,session-db_socket,shipping_socket,shippingservice_socket,user_socket,user-db_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732363624,0.9748569708185054,1.0422390250222093,0.2044419456786451,3.157814015027772,0.20477285209165638,4.1391235678392,0.10833084201592674,2.0093739206227905,1.2453178393465956,0.5046072455186517,0.09711581125827821,92487680,,,47738880,,,9674752,38219776,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.867,11.2,0.6,33.2,0.6,5.667,5.533,0.667,64.667,8.133,4,0,0,0,0.0029763779527559055,0.0035469613259668507,0.03888888888888888,0.003002958579881657,0.003,0.03654434250764525,0.0055,0.00038150204558737576,0.007210884353741497,0.001054794520547945,0.004633070866141732,0.007726804123711339,0.05,0.00467396449704142,0.0046,0.05869565217391301,0.009100000000000002,0.003845879732739421,0.009496598639455784,0.004210958904109588
1732363625,0.9748569708185054,1.0422390250222093,0.2044419456786451,3.157814015027772,0.20477285209165638,4.1391235678392,0.11697266637508365,2.0093739206227905,1.2453178393465956,0.5046072455186517,0.09711581125827821,92487680,,,47738880,,,9674752,38219776,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.867,11.2,0.6,33.2,0.6,5.667,5.533,0.667,64.667,8.133,4,0,0,0,0.0029763779527559055,0.0035469613259668507,0.03888888888888888,0.003002958579881657,0.003,0.03654434250764525,0.0055,0.00038150204558737576,0.007210884353741497,0.001054794520547945,0.004633070866141732,0.007726804123711339,0.05,0.00467396449704142,0.0046,0.05869565217391301,0.009100000000000002,0.003845879732739421,0.009496598639455784,0.004210958904109588
1732363626,0.9748569708185054,1.0422390250222093,0.2044419456786451,2.8128664809950346,0.20477285209165638,4.1391235678392,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.5046072455186517,0.09711581125827821,92487680,,,47738880,,,9674752,38219776,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.2,0.6,35.667,0.6,5.667,5.533,0.667,62.333,8,4,0,0,0,0.002992063492063492,0.0035469613259668507,0.03888888888888888,0.003008988764044944,0.003,0.03654434250764525,0.0055,0.00038292050691244244,0.0071790540540540545,0.001054794520547945,0.004636507936507937,0.007726804123711339,0.05,0.004671310861423221,0.0046,0.05869565217391301,0.009100000000000002,0.00385385450597177,0.009489864864864864,0.004210958904109588
1732363627,0.8838334066909916,1.0422390250222093,0.2044419456786451,2.8128664809950346,0.20477285209165638,4.1391235678392,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.5046072455186517,0.09711581125827821,90906624,,,47738880,,,9674752,38219776,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.2,0.6,35.667,0.6,5.667,5.533,0.667,62.333,8,4,0,0,0,0.002992063492063492,0.0035469613259668507,0.03888888888888888,0.003008988764044944,0.003,0.03654434250764525,0.0055,0.00038292050691244244,0.0071790540540540545,0.001054794520547945,0.004636507936507937,0.007726804123711339,0.05,0.004671310861423221,0.0046,0.05869565217391301,0.009100000000000002,0.00385385450597177,0.009489864864864864,0.004210958904109588
1732363628,0.8838334066909916,1.0422390250222093,0.2044419456786451,2.8128664809950346,0.20477285209165638,4.1391235678392,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.5046072455186517,0.09711581125827821,90906624,,,47738880,,,9674752,38219776,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.2,0.6,35.667,0.6,5.667,5.533,0.667,62.333,8,4,0,0,0,0.002992063492063492,0.0035469613259668507,0.03888888888888888,0.003008988764044944,0.003,0.03654434250764525,0.0055,0.00038292050691244244,0.0071790540540540545,0.001054794520547945,0.004636507936507937,0.007726804123711339,0.05,0.004671310861423221,0.0046,0.05869565217391301,0.009100000000000002,0.00385385450597177,0.009489864864864864,0.004210958904109588
1732363629,0.8838334066909916,1.0422390250222093,0.17325551154885271,2.9619664183334655,0.20477285209165638,4.141810209424086,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.4340659559687304,0.09711581125827821,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.2,0.6,35.667,0.6,5.667,5.533,0.667,62.333,8,4,0,0,0,0.002992063492063492,0.0035469613259668507,0.03888888888888888,0.003008988764044944,0.003,0.03654434250764525,0.0055,0.00038292050691244244,0.0071790540540540545,0.001054794520547945,0.004636507936507937,0.007726804123711339,0.05,0.004671310861423221,0.0046,0.05869565217391301,0.009100000000000002,0.00385385450597177,0.009489864864864864,0.004210958904109588
1732363630,0.8838334066909916,0.8798436851977499,0.17761474393443696,2.9619664183334655,0.20477285209165638,4.141810209424086,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.4256558352100862,0.09711581125827821,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4681728,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.2,0.6,35.667,0.6,5.667,5.533,0.6,62.333,8,4,0,0,0,0.002992063492063492,0.0035469613259668507,0.03888888888888888,0.003008988764044944,0.003,0.03654434250764525,0.004818181818181819,0.00038292050691244244,0.0071790540540540545,0.001054794520547945,0.004636507936507937,0.007726804123711339,0.05,0.004671310861423221,0.0046,0.05869565217391301,0.008950000000000001,0.00385385450597177,0.009489864864864864,0.004210958904109588
1732363631,0.8838334066909916,1.073307331744739,0.18197397632002124,2.9619664183334655,0.20477285209165638,4.141810209424086,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.5120382520893998,0.09711581125827821,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4550656,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.067,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.0035650969529085873,0.03881578947368421,0.003008988764044944,0.003,0.03654434250764525,0.005,0.00038366050808314096,0.0071790540540540545,0.0011066666666666662,0.004636507936507937,0.007785000000000001,0.04986842105263158,0.004671310861423221,0.0046,0.05869565217391301,0.009,0.0038580086580086584,0.009489864864864864,0.004221333333333333
1732363632,0.8838334066909916,1.073307331744739,0.18633320870560546,2.9619664183334655,0.20477285209165638,3.6002455144851666,0.11697266637508365,2.0093739206227905,1.1893076116160743,0.5120382520893998,0.09711581125827821,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4550656,,,6377472,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.067,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.0035650969529085873,0.03881578947368421,0.003008988764044944,0.003,0.03654434250764525,0.005,0.00038366050808314096,0.0071790540540540545,0.0011066666666666662,0.004636507936507937,0.007785000000000001,0.04986842105263158,0.004671310861423221,0.0046,0.05869565217391301,0.009,0.0038580086580086584,0.009489864864864864,0.004221333333333333
1732363633,0.8838334066909916,1.073307331744739,0.19069244109118966,2.9619664183334655,0.1750432468488161,3.5312153443280994,0.11697266637508365,1.7166193035764978,1.1893076116160743,0.5120382520893998,0.10324783160790814,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23334912,9592832,,,,42684416,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.467,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.003605714285714286,0.03881578947368421,0.003008988764044944,0.003,0.03654434250764525,0.005,0.00038366050808314096,0.0071790540540540545,0.0011066666666666662,0.004636507936507937,0.007903846153846154,0.04986842105263158,0.004671310861423221,0.0046,0.05869565217391301,0.009,0.0038580086580086584,0.009489864864864864,0.004221333333333333
1732363634,0.8838334066909916,1.073307331744739,0.19505167347677393,2.9619664183334655,0.13677782500000013,3.4621851741710308,0.1188250362933555,1.6831297382327841,1.1893076116160743,0.5120382520893998,0.10324783160790814,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23891968,9592832,,,,42684416,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.467,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.003605714285714286,0.03881578947368421,0.003008988764044944,0.003,0.03638724035608308,0.005,0.00038366050808314096,0.0071790540540540545,0.0011066666666666662,0.004636507936507937,0.007903846153846154,0.04986842105263158,0.004671310861423221,0.0046,0.05633333333333334,0.009,0.0038580086580086584,0.009489864864864864,0.004221333333333333
1732363635,0.9942602966918866,1.073307331744739,0.19941090586235816,2.9619664183334655,0.13677782500000013,3.393155004013963,0.1188250362933555,1.6496401728890708,1.2484212775217112,0.5120382520893998,0.10324783160790814,90906624,,,47738880,,,9674752,38617088,43986944,,14163968,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.467,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.003605714285714286,0.03881578947368421,0.003008988764044944,0.003,0.03638724035608308,0.005,0.00038366050808314096,0.0071790540540540545,0.0010266666666666666,0.004636507936507937,0.007903846153846154,0.04986842105263158,0.004671310861423221,0.0046,0.05633333333333334,0.009,0.0038580086580086584,0.009489864864864864,0.0042053333333333335
1732363636,0.9942602966918866,1.073307331744739,0.20377013824794238,2.9619664183334655,0.18538268742408637,3.324124833856895,0.13001268606616184,1.7446138562987588,1.2484212775217112,0.5120382520893998,0.09047403833071319,90906624,,,47738880,,,9674752,38617088,43995136,,14163968,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.467,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.003605714285714286,0.03881578947368421,0.003008988764044944,0.003,0.03638724035608308,0.005,0.00038366050808314096,0.0071790540540540545,0.0010266666666666666,0.004636507936507937,0.007903846153846154,0.04986842105263158,0.004671310861423221,0.0046,0.05633333333333334,0.009,0.0038580086580086584,0.009489864864864864,0.0042053333333333335
1732363637,0.9942602966918866,1.073307331744739,0.20812937063352666,2.9619664183334655,0.2173245697411527,4.190042014089598,0.13001268606616184,1.7089406936422322,1.2484212775217112,0.5120382520893998,0.09236904716260694,90906624,,,47738880,,,9674752,38617088,43995136,,14635008,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.467,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.003605714285714286,0.03881578947368421,0.003008988764044944,0.003,0.03638724035608308,0.005,0.00038366050808314096,0.0071790540540540545,0.0010266666666666666,0.004636507936507937,0.007903846153846154,0.04986842105263158,0.004671310861423221,0.0046,0.05633333333333334,0.009,0.0038580086580086584,0.009489864864864864,0.0042053333333333335
1732363638,0.9942602966918866,1.0678856969417858,0.1747834225,2.9619664183334655,0.2173245697411527,4.190042014089598,0.13001268606616184,1.6732675309857055,1.2484212775217112,0.5172315589743592,0.09426405599450066,90906624,,,48009216,,,9674752,38617088,43995136,,14635008,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,5.733,11.467,0.533,35.2,0.533,5.667,5.533,0.533,61.933,8,3.867,0,0,0,0.002992063492063492,0.003605714285714286,0.03881578947368421,0.003008988764044944,0.003,0.03638724035608308,0.005,0.00038366050808314096,0.0071790540540540545,0.0010266666666666666,0.004636507936507937,0.007903846153846154,0.04986842105263158,0.004671310861423221,0.0046,0.05633333333333334,0.009,0.0038580086580086584,0.009489864864864864,0.0042053333333333335
1732363639,0.9942602966918866,1.0678856969417858,0.20946494169387692,2.9619664183334655,0.2173245697411527,4.190042014089598,0.13001268606616184,1.6375943683291792,1.2484212775217112,0.5172315589743592,0.0961590648263944,90906624,,,48009216,,,9678848,38617088,43995136,,14635008,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,11.267,0.533,33.333,0.533,5.667,5.467,0.533,62.267,8.2,3.467,0,0,0,0.003007751937984496,0.003625698324022346,0.03869047619047619,0.0030000000000000005,0.003,0.03617478510028654,0.005,0.0003856457980823464,0.00719869706840391,0.0010779220779220777,0.004663565891472869,0.007954545454545454,0.04964285714285715,0.004653761869978087,0.0046,0.05333333333333341,0.009,0.0038687500000000007,0.009504885993485342,0.0042155844155844155
1732363640,0.9942602966918866,1.0678856969417858,0.2136390051959718,2.5900144629433517,0.2173245697411527,4.190042014089598,0.13001268606616184,1.6019212056726524,1.2484212775217112,0.5172315589743592,0.09805407365828812,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,11.267,0.533,33.333,0.533,5.667,5.467,0.533,62.267,8.2,3.467,0,0,0,0.003007751937984496,0.003625698324022346,0.03869047619047619,0.0030000000000000005,0.003,0.03617478510028654,0.005,0.0003856457980823464,0.00719869706840391,0.0010779220779220777,0.004663565891472869,0.007954545454545454,0.04964285714285715,0.004653761869978087,0.0046,0.05333333333333341,0.009,0.0038687500000000007,0.009504885993485342,0.0042155844155844155
1732363641,0.9942602966918866,1.0678856969417858,0.2504438101256935,2.642327419173272,0.2173245697411527,4.307369113325377,0.13001268606616184,1.5662480430161256,1.2484212775217112,0.5172315589743592,0.11370052991362412,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9592832,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.267,0.533,31.6,0.533,5.667,5.467,0.533,61.2,7.933,3.467,0,0,0,0.0029618320610687024,0.003625698324022346,0.03869047619047619,0.0029774330042313117,0.003,0.03617478510028654,0.005,0.00038536518396485445,0.007267080745341615,0.0010779220779220777,0.004653435114503817,0.007954545454545454,0.04964285714285715,0.004638363892806771,0.0046,0.05333333333333341,0.009,0.003867073170731707,0.009527950310559006,0.0042155844155844155
1732363642,0.9942602966918866,1.0678856969417858,0.2504438101256935,2.6946403754031922,0.2173245697411527,4.307369113325377,0.13001268606616184,2.114036187880672,1.2484212775217112,0.5172315589743592,0.11370052991362412,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.267,0.533,31.6,0.533,5.667,5.467,0.533,61.2,7.933,3.467,0,0,0,0.0029618320610687024,0.003625698324022346,0.03869047619047619,0.0029774330042313117,0.003,0.03617478510028654,0.005,0.00038536518396485445,0.007267080745341615,0.0010779220779220777,0.004653435114503817,0.007954545454545454,0.04964285714285715,0.004638363892806771,0.0046,0.05333333333333341,0.009,0.003867073170731707,0.009527950310559006,0.0042155844155844155
1732363643,0.9942602966918866,1.0678856969417858,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.13001268606616184,2.1140361878806724,1.2484212775217112,0.5172315589743592,0.11370052991362412,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42704896,4550656,,,6459392,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.267,0.533,31.6,0.533,5.667,5.467,0.533,61.2,7.933,3.467,0,0,0,0.0029618320610687024,0.003625698324022346,0.03869047619047619,0.0029774330042313117,0.003,0.03617478510028654,0.005,0.00038536518396485445,0.007267080745341615,0.0010779220779220777,0.004653435114503817,0.007954545454545454,0.04964285714285715,0.004638363892806771,0.0046,0.05333333333333341,0.009,0.003867073170731707,0.009527950310559006,0.0042155844155844155
1732363644,0.9942602966918866,1.0678856969417858,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.13001268606616184,2.1140361878806724,1.2484212775217112,0.5172315589743592,0.10686602560201247,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42704896,4550656,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.267,0.533,31.6,0.533,5.667,5.467,0.533,61.2,7.933,3.467,0,0,0,0.0029618320610687024,0.003625698324022346,0.03869047619047619,0.0029774330042313117,0.003,0.03617478510028654,0.005,0.00038536518396485445,0.007267080745341615,0.0010779220779220777,0.004653435114503817,0.007954545454545454,0.04964285714285715,0.004638363892806771,0.0046,0.05333333333333341,0.009,0.003867073170731707,0.009527950310559006,0.0042155844155844155
1732363645,0.9942602966918866,1.0678856969417858,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.13001268606616184,2.1140361878806724,0.9341722659604926,0.44526740806906,0.10686602560201247,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42704896,4550656,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.267,0.533,31.6,0.533,5.667,5.467,0.467,61.2,7.933,3.467,0,0,0,0.0029618320610687024,0.003625698324022346,0.03869047619047619,0.0029774330042313117,0.003,0.03617478510028654,0.004833333333333334,0.00038536518396485445,0.007267080745341615,0.0010779220779220777,0.004653435114503817,0.007954545454545454,0.04964285714285715,0.004638363892806771,0.0046,0.05333333333333341,0.008954545454545455,0.003867073170731707,0.009527950310559006,0.0042155844155844155
1732363646,0.8136736275539864,1.0678856969417858,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.13001268606616184,2.1140361878806724,0.9560502208650986,0.43664688208615404,0.10686602560201247,90906624,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42704896,4550656,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.133,0.467,31.533,0.467,5.667,5.467,0.4,61.2,7.933,3.333,0,0,0,0.0029618320610687024,0.0036295264623955425,0.038636363636363635,0.002977528089887641,0.003,0.03617478510028654,0.005,0.0003852054794520548,0.007267080745341615,0.0011265822784810122,0.004653435114503817,0.007963963963963965,0.049545454545454545,0.004638202247191013,0.0046,0.05333333333333341,0.009,0.0038661928934010156,0.009527950310559006,0.004225316455696203
1732363647,0.8582443200686558,1.0678856969417858,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.13001268606616184,2.0975883637176502,0.9779281757697045,0.428026356103248,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42704896,4550656,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,11.133,0.467,31.533,0.467,5.667,5.467,0.4,61.2,7.933,3.333,0,0,0,0.0029618320610687024,0.0036295264623955425,0.038636363636363635,0.002977528089887641,0.003,0.03617478510028654,0.005,0.0003852054794520548,0.007267080745341615,0.0011265822784810122,0.004653435114503817,0.007963963963963965,0.049545454545454545,0.004638202247191013,0.0046,0.05333333333333341,0.009,0.0038661928934010156,0.009527950310559006,0.004225316455696203
1732363648,0.8582443200686558,1.0678856969417858,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.13001268606616184,2.0975883637176502,0.9909651384725842,0.4194058301203421,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42717184,4550656,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,10.2,0.467,31.533,0.467,5.667,5.467,0.4,61.2,7.933,3.333,0,0,0,0.0029618320610687024,0.003606217616580311,0.038636363636363635,0.002977528089887641,0.003,0.03617478510028654,0.005,0.0003852054794520548,0.007267080745341615,0.0011265822784810122,0.004653435114503817,0.007900000000000003,0.049545454545454545,0.004638202247191013,0.0046,0.05333333333333341,0.009,0.0038661928934010156,0.009527950310559006,0.004225316455696203
1732363649,0.8582443200686558,1.04353781816322,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.11124427139346083,2.0975883637176502,1.0126696201743817,0.5143427769127144,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42717184,4681728,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,10.2,0.467,31.533,0.467,5.133,5.467,0.4,61.2,7.933,3.333,0,0,0,0.0029618320610687024,0.003606217616580311,0.038636363636363635,0.002977528089887641,0.003,0.036277932960893856,0.005,0.0003852054794520548,0.007267080745341615,0.0011265822784810122,0.004653435114503817,0.007900000000000003,0.049545454545454545,0.004638202247191013,0.0046,0.05250000000000004,0.009,0.0038661928934010156,0.009527950310559006,0.004225316455696203
1732363650,0.8582443200686558,0.8900975738810433,0.2504438101256935,3.1387773737952154,0.2173245697411527,4.307369113325377,0.09662378750000032,2.0975883637176502,1.0343741018761792,0.5143427769127144,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,23891968,9035776,,,,42717184,4681728,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,10.2,0.467,31.533,0.467,5.133,5.467,0.4,61.2,7.933,2.667,0,0,0,0.0029618320610687024,0.003606217616580311,0.038636363636363635,0.002977528089887641,0.003,0.036277932960893856,0.005,0.0003852054794520548,0.007267080745341615,0.0004908536585365854,0.004653435114503817,0.007900000000000003,0.049545454545454545,0.004638202247191013,0.0046,0.05250000000000004,0.009,0.0038661928934010156,0.009527950310559006,0.004184810126582278
1732363651,0.8582443200686558,0.9080335067774,0.23948440982404706,3.1387773737952154,0.2173245697411527,4.307369113325377,0.10589349708742192,2.0975883637176502,1.0560785835779767,0.5143427769127144,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14635008,,,,,24186880,9035776,,,,42717184,4681728,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,10.2,0.467,31.533,0.467,5.133,5.467,0.4,61.2,7.933,2.667,0,0,0,0.0029618320610687024,0.003606217616580311,0.038636363636363635,0.002977528089887641,0.003,0.036277932960893856,0.005,0.0003852054794520548,0.007267080745341615,0.0004908536585365854,0.004653435114503817,0.007900000000000003,0.049545454545454545,0.004638202247191013,0.0046,0.05250000000000004,0.009,0.0038661928934010156,0.009527950310559006,0.004184810126582278
1732363652,0.8582443200686558,0.9259694396737567,0.23948440982404706,3.1387773737952154,0.1833253481638701,4.282455903577461,0.10589349708742192,2.0975883637176502,1.077783065279774,0.5137796953880379,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14274560,,,,,24186880,9035776,,,,42717184,4681728,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,10.2,0.467,31.533,0.467,5.133,5.467,0.4,61.2,7.933,2.667,0,0,0,0.0029618320610687024,0.003606217616580311,0.038636363636363635,0.002977528089887641,0.003,0.036277932960893856,0.005,0.0003852054794520548,0.007267080745341615,0.0004908536585365854,0.004653435114503817,0.007900000000000003,0.049545454545454545,0.004638202247191013,0.0046,0.05250000000000004,0.009,0.0038661928934010156,0.009527950310559006,0.004184810126582278
1732363653,0.6571369818440351,1.076155973781399,0.23948440982404706,3.1387773737952154,0.22232637329560848,4.348268868265894,0.10589349708742192,2.0679294968334867,1.0994875469815715,0.5137796953880379,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14274560,,,,,24186880,9277440,,,,42717184,4681728,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.6,10.2,0.467,31.533,0.333,5.133,5.467,0.4,61.2,7.933,2.667,0,0,0,0.0029618320610687024,0.003606217616580311,0.038636363636363635,0.002977528089887641,0.003,0.036277932960893856,0.005,0.0003852054794520548,0.007267080745341615,0.0004908536585365854,0.004653435114503817,0.007900000000000003,0.049545454545454545,0.004638202247191013,0.0046,0.05250000000000004,0.009,0.0038661928934010156,0.009527950310559006,0.004184810126582278
1732363654,0.6571369818440351,1.076155973781399,0.23948440982404706,3.1387773737952154,0.21383813941727933,4.348268868265894,0.10589349708742192,2.0679294968334867,1.121192028683369,0.5137796953880379,0.10686602560201247,90931200,,,48009216,,,9678848,38428672,43995136,,14274560,,,,,24186880,9277440,,,,42717184,4681728,,,6483968,,,,0,3,,,4,,,9,4,3,,14,,,,,3,4,,,,4,4,,,2,,,6.667,10.2,0.4,32.4,0.333,5.133,5.2,0.4,61.333,8,2.8,0,0,0,0.002955555555555556,0.003551020408163265,0.03875,0.0029682539682539684,0.003,0.03643250688705234,0.005,0.00038868715083798883,0.007251552795031056,0.0004817073170731707,0.004638518518518518,0.007761904761904762,0.04975,0.004620151828847481,0.0046,0.04998622589531681,0.009,0.003884762865792129,0.0095,0.004210666666666666
