time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,carts_mem,carts-db_mem,cartservice_mem,catalogue_mem,catalogue-db_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,front-end_mem,frontend_mem,frontend-check_mem,orders_mem,orders-db_mem,payment_mem,paymentservice_mem,productcatalogservice_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,recommendationservice_mem,redis_mem,session-db_mem,shipping_mem,shippingservice_mem,user_mem,user-db_mem,redis_diskio,adservice_socket,carts_socket,carts-db_socket,cartservice_socket,catalogue_socket,catalogue-db_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,front-end_socket,frontend_socket,frontend-check_socket,orders_socket,orders-db_socket,payment_socket,paymentservice_socket,productcatalogservice_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,recommendationservice_socket,redis_socket,session-db_socket,shipping_socket,shippingservice_socket,user_socket,user-db_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732274768,1.8914038521774943,0.7276611645834248,0.16737804633742706,2.79486751175583,0.298117962189219,3.294896268748846,0.17197986543077928,2.053133790469576,1.3206226205011902,0.5336287483808287,0.14836855916360864,87969792,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6733824,,,82790.01058032061,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11,0.133,28.8,0.133,5.867,5.133,0.133,51.133,7.4,3.133,0,,0,0.003214192703489021,0.003287058823529412,0.0375,0.0029873772791023843,0.003,0.03804166666666666,0.005,0.0012452697967764539,0.004893617021276595,0.0019090909090909091,0.004996723289364202,0.006033333333333335,0.0475,0.0046849929873772796,0.0046,0.0775446428571429,0.009,0.004258023826208829,0.00897191011235955,0.004381818181818182
1732274769,1.8914038521774943,0.7276611645834248,0.16737804633742706,2.79486751175583,0.298117962189219,3.294896268748846,0.17197986543077928,2.053133790469576,1.3206226205011902,0.5336287483808287,0.14836855916360864,87969792,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6733824,,,82790.01058032061,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11.667,0.267,30.4,0.133,5.867,5.733,0.133,65.969,8.2,3.6,0,,0,0.0031968796635426407,0.0032870813397129182,0.0375,0.0029857549857549856,0.003,0.038097269624573375,0.005,0.0012703508345455524,0.004818181818181819,0.0018510638297872344,0.004965732554691761,0.006033898305084746,0.0475,0.004683760683760683,0.0046,0.07771028037383176,0.009,0.004263304817635273,0.00895,0.004370212765957447
1732274770,1.8914038521774943,0.7276611645834248,0.16737804633742706,2.79486751175583,0.298117962189219,3.294896268748846,0.17197986543077928,2.053133790469576,1.3206226205011902,0.5336287483808287,0.12518968100827388,87969792,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6733824,,,118049.58583587145,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11.667,0.267,30.4,0.133,5.867,5.733,0.133,65.969,8.2,3.6,0,,0,0.003196757059318737,0.0032870813397129182,0.0375,0.0029857549857549856,0.003,0.038097269624573375,0.005,0.0012703508345455524,0.004818181818181819,0.0018510638297872344,0.004965730224656737,0.006033898305084746,0.0475,0.004683760683760683,0.0046,0.07771028037383176,0.009,0.004263304817635273,0.00895,0.004370212765957447
1732274771,1.8914038521774943,0.7276611645834248,0.16737804633742706,2.79486751175583,0.298117962189219,3.294896268748846,0.062059664137123306,2.053133790469576,1.3206226205011902,0.5336287483808287,0.09413219869195973,87969792,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6733824,,,118049.58583587145,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11.667,0.267,30.4,0.133,5.867,5.733,0.133,65.969,8.2,3.6,0,,0,0.0031966344384206087,0.0032870813397129182,0.0375,0.0029857549857549856,0.003,0.038097269624573375,0.005,0.0012703508345455524,0.004818181818181819,0.0018510638297872344,0.004965727894304827,0.006033898305084746,0.0475,0.004683760683760683,0.0046,0.07771028037383176,0.009,0.004263304817635273,0.00895,0.004370212765957447
1732274772,1.8914038521774943,0.7276611645834248,0.16737804633742706,2.79486751175583,0.298117962189219,3.294896268748846,0.06334937639500737,2.053133790469576,1.3206226205011902,0.5336287483808287,0.09225024163244727,87969792,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6733824,,,118049.58583587145,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11.667,0.267,30.4,0.133,5.867,5.733,0.133,65.969,8.2,3.6,0,,0,0.0031965118008448513,0.0032870813397129182,0.0375,0.0029857549857549856,0.003,0.038097269624573375,0.005,0.0012703508345455524,0.004818181818181819,0.0018510638297872344,0.004965725563635965,0.006033898305084746,0.0475,0.004683760683760683,0.0046,0.07771028037383176,0.009,0.004263304817635273,0.00895,0.004370212765957447
1732274773,1.8914038521774943,0.7276611645834248,0.16737804633742706,2.79486751175583,0.298117962189219,3.294896268748846,0.06463908865289143,2.053133790469576,1.3206226205011902,0.5336287483808287,0.09036828457293479,87969792,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6733824,,,118049.58583587145,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11.667,0.267,30.4,0.133,5.867,5.733,0.133,65.969,8.2,3.6,0,,0,0.003196389146588064,0.0032870813397129182,0.0375,0.0029857549857549856,0.003,0.038097269624573375,0.005,0.0012703508345455524,0.004818181818181819,0.0018510638297872344,0.00496572323265009,0.006033898305084746,0.0475,0.004683760683760683,0.0046,0.07771028037383176,0.009,0.004263304817635273,0.00895,0.004370212765957447
1732274774,1.607336113124105,0.7276611645834248,0.16737804633742706,2.79486751175583,0.2856252417906986,3.294896268748846,0.0659288009107755,2.053133790469576,1.3206226205011902,0.5336287483808287,0.1236897513740897,88383488,,,48328704,,,9613312,39993344,43958272,,14299136,,,,,24006656,9326592,,,,42823680,3457024,,,6836224,,,118049.58583587145,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,11.667,0.267,30.4,0.133,5.867,5.733,0.133,65.902,8.133,3.6,0,,0,0.003196266475646843,0.0032870813397129182,0.0375,0.0029857549857549856,0.003,0.038097269624573375,0.005,0.0012628304902769138,0.004921787709497206,0.0018510638297872344,0.004965720901347135,0.006033898305084746,0.0475,0.004683760683760683,0.0046,0.07771028037383176,0.009,0.00426184090013365,0.0089796511627907,0.004370212765957447
1732274775,1.607336113124105,0.7276611645834248,0.15808722230083502,2.79486751175583,0.2856252417906986,3.2029063306797543,0.06721851316865957,2.053133790469576,1.3206226205011902,0.5336287483808287,0.1236897513740897,88383488,,,48328704,,,9625600,39993344,43958272,,14192640,,,,,24006656,9326592,,,,42823680,3457024,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,12.067,0.467,31,0.333,5.867,5.733,0.333,66.302,8.133,4,0,,0,0.0031961437880177837,0.003289855072463768,0.03833333333333334,0.0029857040743388134,0.003,0.038097269624573375,0.004272727272727273,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.0049657185697270356,0.00606779661016949,0.049,0.004684060042887778,0.0046,0.07771028037383176,0.008714285714285716,0.004261104157255514,0.0089796511627907,0.00436
1732274776,1.607336113124105,0.7276611645834248,0.15808722230083502,2.8121327844215607,0.29923680463576163,3.2029063306797543,0.07738273547304389,2.053133790469576,1.3414457270149862,0.5336287483808287,0.1236897513740897,88383488,,,48328704,,,9625600,39993344,43966464,,14192640,,,,,24006656,9326592,,,,42864640,3457024,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,5.8,12.067,0.467,31,0.333,5.867,5.733,0.533,66.302,8.133,4,0,,0,0.0031960210836974798,0.003289855072463768,0.03833333333333334,0.0029857040743388134,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.0049657162377897265,0.00606779661016949,0.049,0.004684060042887778,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.00436
1732274777,1.607336113124105,0.7276611645834248,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.07738273547304389,2.088972093619202,1.3414457270149862,0.5336287483808287,0.1236897513740897,88383488,,,48328704,,,9625600,32641024,43966464,,14192640,,,,,24006656,9388032,,,,42864640,3457024,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,12.067,0.467,31,0.333,5.867,5.733,0.533,66.302,8.133,4,0,,0,0.0031929781595400417,0.003289855072463768,0.03833333333333334,0.0029857040743388134,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.004967145057446183,0.00606779661016949,0.049,0.004684060042887778,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.00436
1732274778,1.607336113124105,0.7276611645834248,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.07738273547304389,2.1043594348383676,1.3414457270149862,0.5336287483808287,0.1236897513740897,88383488,,,48328704,,,9625600,32641024,43966464,,14192640,,,,,24006656,9388032,,,,42864640,3457024,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,12.067,0.467,27.4,0.533,5.867,5.733,0.533,66.302,8.133,4,0,,0,0.003192730752342912,0.003289855072463768,0.03833333333333334,0.003003067484662577,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.004967140559133508,0.00606779661016949,0.049,0.0047036809815950925,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.00436
1732274779,1.607336113124105,0.589500094954696,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.07738273547304389,2.1043594348383676,1.3414457270149862,0.5336287483808287,0.1236897513740897,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24006656,9388032,,,,42864640,3457024,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,12.067,0.467,27.4,0.533,5.867,5.733,0.533,66.302,8.133,4,0,,0,0.003192483277389321,0.003289855072463768,0.03833333333333334,0.003003067484662577,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.004967136059588898,0.00606779661016949,0.049,0.0047036809815950925,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.00436
1732274780,1.607336113124105,0.6015251465285537,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.07738273547304389,2.1043594348383676,1.3414457270149862,0.5225852752993145,0.1236897513740897,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24006656,9388032,,,,42864640,3325952,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,12.067,0.467,27.4,0.533,5.867,5.733,0.533,66.302,8.133,4,0,,0,0.003192235734651431,0.003289855072463768,0.03833333333333334,0.003003067484662577,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.0049671315588118445,0.00606779661016949,0.049,0.0047036809815950925,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.00436
1732274781,1.939549550617555,0.6135501981024112,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.08263879842020293,2.1043594348383676,1.3414457270149862,0.5225852752993145,0.1236897513740897,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,12.067,0.467,27.4,0.533,5.867,5.733,0.533,66.302,8.133,4,0,,0,0.0031919881241013874,0.003289855072463768,0.03833333333333334,0.003003067484662577,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0018000000000000004,0.004967127056801843,0.00606779661016949,0.049,0.0047036809815950925,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.00436
1732274782,1.939549550617555,0.7215030944314553,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.08263879842020293,2.1043594348383676,1.3414457270149862,0.5225852752993145,0.1236897513740897,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.533,0.467,27.4,0.533,5.867,5.733,0.533,66.302,8.133,3.133,0,,0,0.003191740445711322,0.0032948402948402952,0.03833333333333334,0.003003067484662577,0.003,0.038097269624573375,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0017906976744186047,0.004967122553558388,0.0061271186440678025,0.049,0.0047036809815950925,0.0046,0.07771028037383176,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.004358139534883721
1732274783,1.939549550617555,0.7215030944314553,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.08263879842020293,2.1043594348383676,1.3414457270149862,0.5228678790218787,0.11832783986703338,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.067,10.533,0.467,27.4,0.533,4.533,5.733,0.533,66.302,8.133,3.133,0,,0,0.003191492699453351,0.0032948402948402952,0.03833333333333334,0.003003067484662577,0.003,0.03805084745762712,0.004555555555555556,0.0012590457414267085,0.004921787709497206,0.0017906976744186047,0.00496711804908097,0.0061271186440678025,0.049,0.0047036809815950925,0.0046,0.07777777777777778,0.008857142857142857,0.004261104157255514,0.0089796511627907,0.004358139534883721
1732274784,1.939549550617555,0.7215030944314553,0.15808722230083502,2.995866464442198,0.29923680463576163,3.2029063306797543,0.08263879842020293,2.1043594348383676,1.3550066721117562,0.5228678790218787,0.11832783986703338,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,82592.1574094358,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.667,0.467,24.2,0.533,4.533,4.867,0.533,57.427,7.667,2.467,0,,0,0.0031779039688794525,0.003315270935960591,0.03928571428571429,0.0030383014154870937,0.003,0.03804713804713805,0.004555555555555556,0.0012831241283124122,0.0050683060109289624,0.0017000000000000003,0.004942460125333035,0.006349206349206351,0.06,0.004775520399666945,0.0046,0.07817204301075267,0.008857142857142857,0.0042610878661087865,0.009013661202185792,0.00434
1732274785,1.939549550617555,0.7215030944314553,0.09668498770984049,2.995866464442198,0.29923680463576163,3.118401875556371,0.08263879842020293,2.1043594348383676,1.3550066721117562,0.5228678790218787,0.11832783986703338,88383488,,,48451584,,,9625600,32641024,43966464,,14192640,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,81193.13069908816,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.667,0.467,24.2,0.533,4.533,4.867,0.533,57.427,7.667,2.467,0,,0,0.0031776612440099607,0.003315270935960591,0.03928571428571429,0.0030383014154870937,0.003,0.03804713804713805,0.004555555555555556,0.0012831241283124122,0.0050683060109289624,0.0017000000000000003,0.004942452460337156,0.006349206349206351,0.06,0.004775520399666945,0.0046,0.07817204301075267,0.008857142857142857,0.0042610878661087865,0.009013661202185792,0.00434
1732274786,1.939549550617555,0.7215030944314553,0.0986671208882518,2.995866464442198,0.29923680463576163,2.6532780404739387,0.08263879842020293,2.1043594348383676,1.3550066721117562,0.5228678790218787,0.11832783986703338,88383488,,,48451584,,,9625600,32641024,43966464,,13897728,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,82834.4680851064,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.667,0.467,24.2,0.533,4.533,4.867,0.533,57.427,7.667,2.467,0,,0,0.0031774184544641725,0.003315270935960591,0.03928571428571429,0.0030383014154870937,0.003,0.03804713804713805,0.004555555555555556,0.0012831241283124122,0.0050683060109289624,0.0017000000000000003,0.004942444793298868,0.006349206349206351,0.06,0.004775520399666945,0.0046,0.07817204301075267,0.008857142857142857,0.0042610878661087865,0.009013661202185792,0.00434
1732274787,1.939549550617555,0.7215030944314553,0.10064925406666307,2.995866464442198,0.29923680463576163,3.1142471775588842,0.08263879842020293,2.1043594348383676,1.3550066721117562,0.5228678790218787,0.11832783986703338,88383488,,,48451584,,,9625600,32641024,43966464,,13897728,,,,,24408064,9388032,,,,42864640,3325952,,,6836224,,,84475.80547112461,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.667,0.467,24.2,0.533,4.533,4.867,0.533,57.427,7.667,2.467,0,,0,0.0031771756002162343,0.003315270935960591,0.03928571428571429,0.0030383014154870937,0.003,0.03804713804713805,0.004555555555555556,0.0012831241283124122,0.0050683060109289624,0.0017000000000000003,0.004942437124217354,0.006349206349206351,0.06,0.004775520399666945,0.0046,0.07817204301075267,0.008857142857142857,0.0042610878661087865,0.009013661202185792,0.00434
1732274788,1.939549550617555,0.7215030944314553,0.1189279907046774,3.393222419218928,0.29406821014601825,3.1142471775588842,0.08263879842020293,2.1043594348383676,1.3550066721117562,0.5228678790218787,0.11789901980762967,88383488,,,48451584,,,9625600,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42864640,3325952,,,6897664,,,98480.24316109423,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.667,0.467,24.2,0.533,4.533,4.867,0.533,57.427,7.667,2.467,0,,0,0.0031769326812402772,0.003315270935960591,0.03928571428571429,0.0030383014154870937,0.003,0.03804713804713805,0.004555555555555556,0.0012831241283124122,0.0050683060109289624,0.0017000000000000003,0.0049424294530917975,0.006349206349206351,0.06,0.004775520399666945,0.0046,0.07817204301075267,0.008857142857142857,0.0042610878661087865,0.009013661202185792,0.00434
1732274789,1.939549550617555,0.7215030944314553,0.1189279907046774,3.393222419218928,0.29406821014601825,3.1142471775588842,0.08263879842020293,2.1043594348383676,1.3176764218810846,0.5228678790218787,0.11789901980762967,88383488,,,48451584,,,9625600,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3325952,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.667,0.467,24.2,0.533,4.533,4.867,0.533,57.16,7.4,2.467,0,,0,0.003176689697510422,0.003315270935960591,0.03928571428571429,0.0030383014154870937,0.003,0.03804713804713805,0.004555555555555556,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.0049424217799213825,0.006349206349206351,0.06,0.004775520399666945,0.0046,0.07817204301075267,0.008857142857142857,0.004258707865168539,0.009040983606557378,0.00434
1732274790,1.939549550617555,0.7215030944314553,0.1297988894672914,3.4258395722672605,0.29406821014601825,3.1142471775588842,0.07342068864973803,2.1043594348383676,1.3176764218810846,0.5228678790218787,0.11789901980762967,88383488,,,48451584,,,9633792,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3325952,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.533,0.4,24.2,0.467,4.533,4.867,0.467,57.227,7.4,2.333,0,,0,0.0031764466490007714,0.003315270935960591,0.04166666666666667,0.00304,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.004942414104705287,0.006349206349206351,0.08,0.004778666666666667,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274791,1.939549550617555,0.7215030944314553,0.1297988894672914,3.4258395722672605,0.29406821014601825,3.1142471775588842,0.07342068864973803,2.1043594348383676,1.3176764218810846,0.5228678790218787,0.11789901980762967,88383488,,,48451584,,,9633792,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3325952,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.2,9.533,0.4,24.2,0.467,4.533,4.867,0.4,57.227,7.4,2.333,0,,0,0.0031762035356854173,0.003315270935960591,0.04166666666666667,0.00304,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.0049424064274426974,0.006349206349206351,0.08,0.004778666666666667,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274792,1.939549550617555,0.7215030944314553,0.1297988894672914,3.4258395722672605,0.29406821014601825,3.1142471775588842,0.07342068864973803,0.9220454633333356,1.3176764218810846,0.5242325007427945,0.11789901980762967,88383488,,,48451584,,,9633792,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3457024,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.533,0.4,24.2,0.467,4.533,4.867,0.4,57.227,7.4,2.333,0,,0,0.003182515720089571,0.003315270935960591,0.04166666666666667,0.00304,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.0049480718777168455,0.006349206349206351,0.08,0.004778666666666667,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274793,1.939549550617555,0.7215030944314553,0.1297988894672914,3.4258395722672605,0.29406821014601825,3.1142471775588842,0.07342068864973803,0.9220454633333356,1.3176764218810846,0.5242325007427945,0.11789901980762967,88383488,,,48451584,,,9633792,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3457024,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.533,0.4,30.2,0.4,4.533,4.867,0.4,57.227,7.4,2.333,0,,0,0.0031822699093853437,0.003315270935960591,0.04166666666666667,0.003087321578505457,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.004948064854553868,0.006349206349206351,0.08,0.004816288832913518,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274794,1.5803772996690275,0.7215030944314553,0.1297988894672914,3.4258395722672605,0.2971309051498906,3.1142471775588842,0.07342068864973803,0.9220454633333356,1.3176764218810846,0.5242325007427945,0.11789901980762967,88383488,,,48451584,,,9633792,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3457024,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.533,0.4,30.2,0.4,4.533,4.867,0.4,57.227,7.4,2.333,0,,0,0.0031820240321814215,0.003315270935960591,0.04166666666666667,0.003087321578505457,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.004948057829490898,0.006349206349206351,0.08,0.004816288832913518,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274795,1.5480514738254016,0.7774899173154269,0.1297988894672914,3.4258395722672605,0.2971309051498906,3.1142471775588842,0.06353785606476856,0.9220454633333356,1.3176764218810846,0.5242325007427945,0.11789901980762967,88383488,,,48660480,,,9633792,33447936,43966464,,13897728,,,,,24408064,9388032,,,,42868736,3457024,,,6897664,,,98480.2431610942,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.533,0.4,30.2,0.4,4.533,4.867,0.4,57.227,7.4,2.333,0,,0,0.003181778088450814,0.003315270935960591,0.04166666666666667,0.003087321578505457,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.004948050802527167,0.006349206349206351,0.08,0.004816288832913518,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274796,1.5157256479817756,0.7774899173154269,0.1297988894672914,3.4258395722672605,0.2971309051498906,3.1142471775588842,0.06231417792060626,1.399758699039539,1.3176764218810846,0.5242325007427945,0.11789901980762967,88383488,,,48660480,,,9633792,33447936,43966464,,13897728,,,,,24408064,9441280,,,,42868736,3457024,,,6897664,,,77638.20506580302,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.533,0.4,30.2,0.4,4.533,4.867,0.4,57.227,7.4,2.333,0,,0,0.0031815320781665188,0.003315270935960591,0.04166666666666667,0.003087321578505457,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017000000000000003,0.004948043773661901,0.006349206349206351,0.08,0.004816288832913518,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.00434
1732274797,1.5329265443363085,0.7864793704024231,0.1297988894672914,3.4258395722672605,0.2971309051498906,3.1142471775588842,0.06109049977644396,1.4348469662336116,1.3176764218810846,0.5242325007427945,0.11789901980762967,88317952,,,48660480,,,9633792,33447936,43966464,,13897728,,,,,24408064,9441280,,,,42868736,3457024,,,6897664,,,77638.20506580302,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.4,0.4,30.2,0.4,4.533,4.867,0.4,57.227,7.4,2.2,0,,0,0.0031812860013015177,0.0032990196078431376,0.04166666666666667,0.003087321578505457,0.003,0.03804713804713805,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017341772151898737,0.0049480367428943305,0.006175000000000003,0.08,0.004816288832913518,0.0046,0.07817204301075267,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.004346835443037975
1732274798,0.9430690658005688,0.7864793704024231,0.1297988894672914,3.4258395722672605,0.2971309051498906,3.1142471775588842,0.05986682163228166,1.469935233427684,1.3176764218810846,0.5242325007427945,0.11789901980762967,88317952,,,48660480,,,9633792,33447936,43966464,,13897728,,,,,24408064,9441280,,,,42868736,3457024,,,6897664,,,77638.20506580302,3,,,5,,,9,3,3,,14,,,,,3,4,,,,4,4,,,2,,,6.333,9.4,0.4,30.2,0.4,4.8,4.867,0.4,57.227,7.4,2.2,0,,0,0.003181039857828776,0.0032990196078431376,0.04166666666666667,0.003087321578505457,0.003,0.0384083044982699,0.004199999999999999,0.0012710674157303363,0.005204918032786885,0.0017341772151898737,0.004948029710223681,0.006175000000000003,0.08,0.004816288832913518,0.0046,0.08098901098901101,0.008666666666666666,0.004258707865168539,0.009040983606557378,0.004346835443037975
